SMILES,matched_by,matched_query,pubchem_cid,MW,nHBAcc,ALogP,FMF,HybRatio,nAcid,S1,S2,S3,S4,S5,S6
C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC(=C(C=C3)O)O,Name,"2-(3,4-dihydroxyphenyl)-7-hydroxy-3,4-dihydro-2H-1-benzopyran-4-one",3496769,272.2533521,4,2.2977,0.5,0.133333333,0,404324.4115,4409083.716,1882138.146,2274749.394,2684628.827,2582848.515
CC1=C(C(=NC(=C1[N+](=O)[O-])C)NC)C#N,Name,"4,6-dimethyl-2-(methylamino)-5-nitronicotinonitrile",2726058,206.2016533,3,1.5693,0.24,0.375,0,5172580.114,6132589.148,7769112.718,9204159.427,8401523.894,6213922.004
,,,,,,,,,,245272.1788,4273210.097,2415625.824,30529561.92,10240914.62,8094010.121
C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,Name,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol",65080,256.2523124,5,-0.3418,0.382352941,0.5,0,780063.2962,693438.1178,835049.4309,722445.2691,891013.2388,957279.6311
,,,,,,,,,,340941.7443,1207483.92,422006.8767,377134.4032,465524.0717,489440.8732
C1=NC2=C(NC(=O)N=C2N1C3C(C(C(O3)CO)O)O)N,Name,Isoguanosine,65085,283.2411294,8,-1.8171,0.424242424,0.5,0,512813.0492,3383471.653,1162888.225,324351.2425,498220.1984,432175.2079
CC1=CSC(=C1Cl)C(=O)NNC(=O)C2=CC=CO2,Name,N'2-(2-furylcarbonyl)-3-chloro-4-methylthiophene-2-carbohydrazide,2807973,284.7202054,4,2.3708,0.518518519,0.090909091,0,1527804.037,1540653.17,426580.0868,372359.1132,459045.5919,485896.2876
C1CCC2CN(C(CC2C1)CNC(CC3=CN=CN3)C(=O)S)C(=O)CCNC4=CC=CC=C4,Name,SLH,121225426,469.6447347,6,2.9356,0.426470588,0.56,0,6330870.233,20202922.25,8466037.871,16386822.54,9436886.993,7104563.48
C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6,Name,NVP-231,4096211,431.5519207,5,4.9161,0.517857143,0.4,0,3137966.72,2455230.977,15184309.91,312863.8056,312201.7843,357202.3528
COC1=CC=C(C=C1)CCC2=CC(=CC(=O)O2)OC,Name,4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one,9992755,260.2857102,1,3.2376,0.4,0.266666667,0,10867678.18,15570998.3,12516967.14,19555106.93,15331519.77,17235667.6
,,,,,,,,,,354234.6976,407163.2624,291062.0266,1036333.542,453821.2398,553210.9185
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,Name,Chrysin,5281607,254.2380657,3,3.2944,0.551724138,0,0,190430.5637,808242.1353,217118.1831,448697.8969,261050.5053,308570.0855
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,Name,D-(+)-Maltose,439186,342.2969815,11,-4.2603,0.288888889,1,0,861326.0202,725293.4046,797826.4511,635801.8234,851295.6286,914608.1447
C1CC1N2CNC(=S)NC2,Name,"5-cyclopropyl-1,3,5-triazinane-2-thione",2798308,157.2379583,3,0.6804,0.428571429,0.833333333,0,1828633.761,1888962.131,2202591.266,1983544.998,2202286.444,2382318.156
CN1C2=CC=CC=C2C(=C1O)C3=C4C=CC=CC4=NC3=O,Name,Meisoindigo,126274,276.2900156,3,3.2478,0.545454545,0.058823529,0,1201539.776,713147.9142,727721.2908,817419.3153,921879.3485,1973012.616
CC1C2C(C3C4(C(CC(=O)C3(C1C(=O)O2)C)C(=CC(=O)C4O)C)C)O,Name,Eurycomalactone,441793,348.3909897,6,0.3632,0.326530612,0.736842105,0,1332592.824,4925126.792,2876667.228,4504426.283,2923282.775,2482475.791
CN1C2=CC=CC=C2C(=O)C3=C1C(=C4C(=C3OC)OCO4)OC,Name,Melicopidine,68060,313.3053494,1,3.1503,0.447368421,0.235294118,0,4069813.843,2952243.034,1286057.621,1473690.237,911283.1813,880396.2968
CCOC(=O)C(C(=O)OCC)NC1=CC(=CC=C1)Cl,Name,diethyl 2-(3-chloroanilino)malonate,246044,285.7238792,5,2.8704,0.171428571,0.384615385,0,7783985.512,1280154.787,935987.0399,1833036.15,585438.8014,773554.6174
,,,,,,,,,,826668.8842,992175.8628,1109342.137,950738.0822,24788714.71,1238508.187
CCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,Name,N-Palmitoyl taurine,14504290,363.5574619,5,5.0067,0,0.944444444,1,7325596.738,1424298.096,652380.6955,915110.562,518616.8074,526518.0399
CC(C)(C)C(C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CCCCC(=O)O,Name,ADBICA N-pentanoic acid metabolite,118964457,373.4468476,6,2.5807,0.166666667,0.45,1,3778367.04,5551691.461,6597389.316,7182612.569,13238394.87,10552837.55
CCC1C(C(=O)NC1CC2=C(C(=C(N2)C=C3C(=C(C(=N3)CC4C(C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C,Name,Stercobilin,44457542,594.7428017,9,4.3417,0.258426966,0.606060606,2,458124.2024,482038.2334,530031.6558,458929.5933,548938.1214,583400.4675
C(C(C1C(C(C(C(O1)O)O)O)O)O)O,Name,GMH,125414,210.1821563,7,-3.0241,0.214285714,1,0,2379092.329,1567223.053,1361822.459,1334891.069,1421015.261,1650875.758
COC1=C(C=C(C=C1O)C=CC2=CC(=CC(=C2)O)O)O,Name,"5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxybenzene-1,3-diol",13499470,274.2692336,4,2.7302,0.411764706,0.066666667,0,264997.7366,584247.6544,306794.4119,1050096.459,833645.9713,332080.1635
C1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)OC6C(C(C(C(O6)CO)O)O)O)O)CO)O)O)O)O)O,Name,Vaccarin,71307582,726.633991,17,-2.5051,0.404494382,0.53125,0,1160290.14,1016704.76,900181.1455,2353677.37,1025876.803,1052880.879
CN(C)CCC1=CC=C(C=C1)O,Name,Hordenine,68313,165.2325784,2,1.9574,0.222222222,0.4,0,840439.0189,1069389.233,781973.9297,1130781.899,1020937.904,1348990.241
CC(=CCC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)C,Name,Isobavachin,193679,324.3711527,3,4.4217,0.363636364,0.25,0,1064694.529,4617317.111,6702881.08,7690322.503,5655633.879,11995219.58
CC1=C(C=CC2=C1C=CC3=CC(=CC(=C32)C=C)O)O,Name,Dehydroeffusol,5316810,250.2924907,2,4.1499,0.424242424,0.058823529,0,3345062.589,4192586.801,2654119.573,3679520.023,3484770.068,3262507.179
CC=CC1=CC(=C(C=C1)OC(=O)C)OC,Name,Isoeugenyl acetate,876160,206.2382161,1,2.5353,0.206896552,0.25,0,371431.8562,456583.9614,458092.5901,772758.3854,743664.589,716102.5106
CC(=O)NC(CC1=CC=C(C=C1)OC)C(=O)O,Name,2-acetamido-3-(4-methoxyphenyl)propanoic acid,3394278,237.252265,4,0.9603,0.1875,0.333333333,1,7324507.363,5987280.157,6656325.468,8190774.34,12197159.95,1821564.162
,,,,,,,,,,2864335.375,21291004.61,13943254.3,14151727.53,11398119.13,7255821.066
CC(=O)NNC1=CC=CC=C1,Name,APH,8247,150.1781061,3,0.8079,0.285714286,0.125,0,705659.333,654242.6264,516547.1449,701187.9535,671642.8682,912756.9052
CCCCCC1C(O1)CC=CCC=CCC=CCCCC(=O)NCCO,Name,14(15)-EET ethanolamide,35027635,363.5349156,4,4.4856,0.047619048,0.681818182,0,616096.4643,687038.3316,745636.2224,651183.6247,833854.3091,838649.1047
CC1=CC=C(C=C1)C(=O)NNC2=NC=NC3=C2SC(=C3)C(C)(C)C,Name,"N'-[6-(tert-butyl)thieno[3,2-d]pyrimidin-4-yl]-4-methylbenzohydrazide",2809068,340.444364,5,4.7009,0.409090909,0.277777778,0,787693.3122,518604.0253,450851.5206,472732.5717,582805.2334,528737.9354
CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3,Name,6-Methylflavone,689013,236.2658732,1,4.3154,0.533333333,0.0625,0,388534.7673,415439.0297,455597.2909,466296.8228,488228.473,484931.5631
,,,,,,,,,,700328.4204,1672817.712,480038.7727,24917687.86,2196663.311,2437487.959
C1=CC=C(C=C1)CCC(CC(=O)C2=CC=CC=C2)O,Name,"3-hydroxy-1,5-diphenylpentan-1-one",11021438,254.3242537,2,3.5357,0.459459459,0.235294118,0,323017.6461,332307.9146,381897.5802,356250.2877,376198.1432,405398.8279
,,,,,,,,,,1372342.754,3724824.286,1592837.582,5776785.055,2787854.385,8862853.851
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,Name,"5,7-dihydroxy-2-phenyl-4H-chromen-4-one",5281607,254.2380657,3,3.2944,0.551724138,0,0,136825.4811,191323.6171,169367.2287,216803.8488,247901.2952,253268.9692
C1CNC(=O)C2=C(C1=C3C(=O)NC(=N3)N)C=CN2,Name,Debromohymenialdisine,135451156,245.237769,6,-0.5805,0.517241379,0.181818182,0,567300.4031,2122362.278,1276944.719,1563760.161,1371678.453,1421912.779
C=CCS(=O)CC(C(=O)O)N,Name,Alliin,9576089,177.2227667,4,-0.8306,0,0.5,1,773093.1852,2521884.459,887380.9026,774283.3404,1054546.24,1078306.26
C1=CC(=C2C(=C1O)C(=O)C3=C(C=C(C=C3O2)O)O)O,Name,Tetrahydroxyxanthone,5281626,260.1995223,5,2.1496,0.518518519,0,0,437445.0329,458022.9695,507924.3541,455978.2607,550610.2173,542492.9019
,,,,,,,,,,316951.9533,477063.9828,1204886.697,12578329.25,7087130.42,10725562.05
C1C(=NNC1(C(F)(F)F)O)C2=CC=CC=C2,Name,"3-phenyl-5-(trifluoromethyl)-4,5-dihydro-1H-pyrazol-5-ol",595406,230.1868468,3,1.9904,0.44,0.3,0,747363.6028,947471.2218,676244.168,826097.5546,799376.1155,1001602.987
CCCCCCCCC=CCCCCCCCC(=O)NCC(=O)O,Name,N-Oleoyl Glycine,6436908,339.5134438,4,6.1086,0,0.8,1,1366964.744,384040.0521,374007.6359,996265.8755,1563685.059,1157836.112
CC(C)(C)C1=NC2=CC(=C(C=C2C(=O)O1)OC)OC,Name,"2-(tert-butyl)-6,7-dimethoxy-4H-3,1-benzoxazin-4-one",2725977,263.2896183,2,2.8743,0.277777778,0.428571429,0,7694879.503,338460.6998,348236.0299,359841.0434,403024.517,431264.8783
CC1CN(CC(O1)C)C2=CC=C(C=C2)NC(=S)NC3=CC=C(C=C3)N4CC(OC(C4)C)C,Name,"N,N'-di[4-(2,6-dimethylmorpholino)phenyl]thiourea",2824630,454.6300907,6,4.6318,0.409090909,0.48,0,1519175.735,24222689.39,12613657.44,5716447.305,5011978.41,2406226.944
CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2F,Name,"1-(2'-fluoro[1,1'-biphenyl]-4-yl)propan-1-one",2737490,228.2620764,1,3.9607,0.4,0.133333333,0,516542.6175,24115832.8,10379109.01,510650.8605,3192965.322,3141428.413
C1CC(OC1)CNC2=NC(=CS2)C3=CC=C(C=C3)F,Name,"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine",606529,278.3467134,3,3.1471,0.529411765,0.357142857,0,1220254.058,13060384.36,5671126.307,11110506.38,18684295.93,11633864.28
CC1=CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C,Name,Roseoside,9930064,386.4374441,8,-0.4961,0.280701754,0.736842105,0,433908.6259,425732.9322,420258.194,2165215.048,543622.4627,605112.7618
CCCCCCC=CCCCCCCCC(=O)OCC(COCCC(C(=O)[O-])[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC,Name,DGTS 16:1_16:1,138290873,708.0648834,7,9.9311,0,0.833333333,1,3200385.538,6452935.923,3849714.201,4709741.458,1868944.679,1731157.196
,,,,,,,,,,2149991.404,1704386.957,5580887.111,666963.6172,840949.2334,771187.9041
CCCCCC1C(O1)CC=CCC=CCC=CCCCC(=O)OC(CO)CO,Name,"2-(14,15-Epoxyeicosatrienoyl) glycerol",53481916,394.5456989,5,4.6222,0.045454545,0.695652174,0,386185.2739,23793153.79,18023370.29,710665.8926,803449.1956,765199.7829
CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,Name,Cefditoren pivoxil,6437877,620.7250472,11,2.0327,0.333333333,0.4,0,1324842.482,1544653.664,1586300.18,16760135.25,3257239.067,3050217.78
COC1=C(C=C(C2=C1OC(=C(C2=O)OC)C3=CC=CC=C3)O)O,Name,"5,7-dihydroxy-3,8-dimethoxy-2-phenyl-4H-chromen-4-one",9972910,314.2901104,3,3.2616,0.432432432,0.117647059,0,1969969.036,1681828.41,1442029.933,23566773.83,4681208.462,8918779.796
C1CN(CCN1CCCCCC(=O)O)C2=CC=CC=C2.Cl,Name,6-(4-phenylpiperazino)hexanoic acid hydrochloride,43811176,312.835447,4,0.2137,0.260869565,0.5625,1,2794411.902,2217903.599,2315860.355,2229303.022,2717017.964,2737814.072
C(C(C(=O)O)N)O,Name,L-serine,5951,105.092711,4,-1.4888,0,0.666666667,1,215690.2151,250946.816,238023.9818,230096.6595,273373.9031,269294.9851
,,,,,,,,,,2185837.204,2640641.87,2361029.533,1290257.647,7382984.918,4940434.616
COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O,Name,"5,7-dihydroxy-3-(4-hydroxyphenyl)-6-methoxy-4H-chromen-4-one",5281811,300.263493,4,2.7192,0.470588235,0.0625,0,7056843.16,7906336.579,4970674.882,12531978.77,7703102.133,8121028.878
,,,,,,,,,,656606.3876,825529.8833,942399.0473,870598.5127,815466.542,785318.8205
CC1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C3CCCCC3,Name,N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide,2824745,339.4961658,2,5.899,0.448979592,0.380952381,0,858217.4709,1442456.171,1058726.101,1685026.201,1546122.235,1526072.161
CC(=CCCC(C1CCC2(C1(CC=C3C2=CCC4C3(CCC(C4(C)C)O)C)C)C)C(=O)O)C,Name,Dehydrotrametenolic acid,15391340,454.6855664,3,6.5828,0.215189873,0.766666667,1,250329.1865,257528.8717,295959.4058,275763.9176,289332.8469,314172.1823
CCCCC(=O)C1=CC=CC=C1,Name,Valerophenone,66093,162.2286703,1,3.1492,0.230769231,0.363636364,0,3214907.57,2707164.537,2977894.823,2814292.429,3177469.037,3413783.607
CCN(CC)CC(=O)NC1=C(C=CC(=C1C)O)C,Name,3-Hydroxylidocaine,161824,250.3372154,4,2.5725,0.15,0.5,0,7489850.67,9734056.736,9896197.845,8929202.18,11617506.54,10153638.65
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,Name,Biochanin A,5280373,284.264088,3,2.9866,0.484848485,0.0625,0,236040.0089,288566.7665,206786.5143,237038.858,220232.7715,257630.0513
CC1=CC=C(N1C2=C(C=CC(=C2)[N+](=O)[O-])N3C=CN=C3)C,Name,"1-[2-(2,5-dimethyl-1H-pyrrol-1-yl)-4-nitrophenyl]-1H-imidazole",2809584,282.2978317,1,2.5613,0.457142857,0.133333333,0,580093.4165,491155.5007,402117.4661,479397.7234,488525.4831,506270.3813
CC1(C=CC2=C(O1)C=CC3=C2OC(=CC3=O)C4=CC=CC=C4)C,Name,"8,8-dimethyl-2-phenyl-4H,8H-pyrano[2,3-h]chromen-4-one",11358607,304.3399848,1,4.6166,0.512820513,0.15,0,5800007.221,4002586.321,2134465.807,3155744.155,4247351.205,3301472.268
CN(C)C1=NC=NC2=C1NC=N2,Name,6-(Dimethylamino)purine,3134,163.1801341,4,0.4637,0.428571429,0.285714286,0,2081270.846,2519335.922,867669.6856,1358920.255,403900.2401,454268.3983
C1CCC(=O)NCC1,Name,Caprolactam,7768,113.1578718,2,0.5416,0.368421053,0.833333333,0,260646.8037,302604.2327,285602.6034,419546.5686,553518.0741,438960.0474
CC(=O)NCCCCNCCCN,Name,N8-Acetylspermidine,123689,187.2828935,4,-1.1476,0,0.888888889,0,510083.0565,433471.1338,23549988.56,166876.3106,194613.0194,196133.6853
CC1=C(C(=NO1)C)S(=O)(=O)N2CCCCC2,Name,"1-[(3,5-dimethylisoxazol-4-yl)sulfonyl]piperidine",2741503,244.3121172,3,0.7464,0.375,0.7,0,348523.0654,442030.6216,385319.5803,300907.8301,397767.3431,1445301.134
COC1=CC=CC(=C1[N+](=O)[O-])C=CN2CCCC2,Name,1-(3-methoxy-2-nitrostyryl)pyrrolidine,5929346,248.2782399,1,2.1778,0.382352941,0.384615385,0,3037769.153,4763794.42,3209446.515,4155212.02,3486580.888,2702213.896
COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,Name,2-(4-methoxyphenyl)-4H-chromen-4-one,77793,252.2652782,1,3.8128,0.516129032,0.0625,0,1699107.891,12462416.36,3326187.192,1057216.276,5540015.402,8333022.093
CCOC(=O)C(=CC1=CSC=C1)C#N,Name,ethyl 2-cyano-3-(3-thienyl)acrylate,2732419,207.2504238,3,2.0031,0.217391304,0.222222222,0,931343.7795,21089096.53,14366812.87,1625345.589,811860.6701,805292.8069
C1COCCN1C2=NSC(=C2C#N)C3=CC=CC=C3Cl,Name,5-(2-chlorophenyl)-3-morpholinoisothiazole-4-carbonitrile,2824480,305.7841287,4,3.5844,0.53125,0.307692308,0,17169232.58,1130555.07,484851.8828,515956.3794,752104.7155,932080.9317
CC(=O)NCCCCNC(=O)C=CC1=CC(=C(C=C1)O)OC,Name,(2E)-N-(4-acetamidobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamide,23928118,306.3574971,5,1.0569,0.136363636,0.375,0,993055.3225,1772181.835,1599808.568,3617303.302,11778550.42,16936415.05
,,,,,,,,,,828563.7063,1582037.056,1784169.021,2242576.132,1058648.232,1287122.581
C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,Name,Sophoridine,165549,248.3644279,3,1.4176,0.404761905,0.933333333,0,295612.3635,428008.469,341071.7179,483099.3029,481442.1818,521902.0032
CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)C)N,Name,VLK,22184302,358.4769284,8,0.6963,0,0.823529412,1,8976712.541,6179778.127,12385026.26,7316573.03,15043226.18,8341858.811
CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(=CC2=O)COC(=O)CC4=CC=C(C=C4)O,Name,lactucopicrin,174863,410.4174567,7,2.1376,0.442307692,0.347826087,0,1058738.03,8128372.969,2955966.554,1560641.828,2589898.417,1846089.027
,,,,,,,,,,1277409.072,6257629.105,3324950.612,3285123.66,6589979.716,3421700.61
,,,,,,,,,,890426.0897,5579286.262,6337236.022,5532035.763,7411055.693,7489073.272
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Name,(+)-Tetrandrine,73078,622.7513117,2,7.2182,0.409090909,0.368421053,0,658196.5219,649121.4632,595562.2641,727536.8176,704003.4823,882102.9012
CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCN(C(=O)C4)CC)OCC)C,Name,Oxohongdenafil,135565700,480.5603405,7,3.3003,0.343283582,0.48,0,411766.4879,471584.8146,457768.3701,550169.9675,529250.2313,525990.6081
C1=CC(=C(C=C1CCC=CC(=O)CCC2=CC(=C(C=C2)O)O)O)O,Name,"(4E)-1,7-bis(3,4-dihydroxyphenyl)hept-4-en-3-one",637394,328.3598218,5,3.8862,0.431818182,0.210526316,0,995755.3733,2241324.367,1283951.017,4768699.282,1518607.504,3326985.417
COC1=C2C3=C(CC4C5C3(CCN4)C(O2)C(C=C5)O)C=C1,Name,Norcodeine,9925873,285.3383026,2,1.1019,0.45,0.529411765,0,1160218.427,2442809.897,52728.46904,419383.7478,52914.13938,52405.5915
C1CN=C(C2=CC=CC=C2C(=O)N1)C3=CC=CC=C3,Name,"6-phenyl-1,2,3,4-tetrahydro-2,5-benzodiazocin-1-one",2737971,250.2957562,3,2.5214,0.545454545,0.125,0,648085.0418,600863.3912,474402.3955,643978.4792,616843.9585,838285.6562
C1=CC=C(C=C1)CCC(CC(=O)C=CC2=CC=CC=C2)O,Name,"(1E)-5-hydroxy-1,7-diphenylhept-1-en-3-one",11208265,280.361607,2,3.8539,0.463414634,0.210526316,0,897127.84,786108.6752,696013.4699,817433.4381,793200.4317,814079.786
CC(CC(C1C(O1)(C)C)OC(=O)C)C2=C3CC(C4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)O,Name,Alisol B 23-acetate,14036811,514.737611,5,5.0216,0.264367816,0.875,0,309656.6326,351021.2407,362133.8903,1356938.053,1052321.245,1120382.74
CC1C(OC(C1(C)O)C2=CC(=C(C=C2)O)OC)C3=CC(=C(C=C3)O)OC,Name,"2,5-bis(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-3-ol",23817935,360.4017256,4,2.7313,0.34,0.4,0,321307.5267,420234.6186,353487.9855,3179729.859,597196.5701,449724.6923
,,,,,,,,,,5351936.409,7641918.082,14801254.06,733289.0404,1705281.183,1047917.015
COC1=CC(=CC(=C1OC)OC)C2=NC(=C(N2)C3=CC=CC=C3)C4=CC=CC=C4,Name,"4,5-diphenyl-2-(3,4,5-trimethoxyphenyl)-1H-imidazole",1089848,386.4439793,1,5.3498,0.450980392,0.125,0,1717164.794,689618.3008,585284.0907,935165.1547,887527.375,840901.9884
,,,,,,,,,,766281.3615,644775.1739,710946.4452,686936.3367,23666671.48,849962.5673
COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC,Name,Tetrahydropalmatine,72301,355.4282956,1,3.5996,0.352941176,0.428571429,0,353436.4057,5522986.574,3888933.86,19664198.93,21739211.65,19927851.25
CCCCCCCC=CC=CC(=O)NCC(C)C,Name,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide",6443006,251.4081643,2,4.8705,0,0.6875,0,555199.9358,234045.2031,214032.8517,247479.8649,299888.7518,271924.8768
C1CCC(CC1)CC2=CC(=NNC2=O)C3=CC=CS3.O,Name,"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate",2727462,292.3981548,3,4.8575,0.45,0.466666667,0,407138.939,759855.941,840635.9345,545785.0073,1185119.299,1042002.495
,,,,,,,,,,377521.6409,411430.119,442683.2586,453079.5092,473738.022,491470.8603
CC(C)OC1C(C(C(C(O1)CO)O)O)O,Name,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol",21572943,222.2359862,6,-1.3786,0.181818182,1,0,1495031.101,5415903.573,1014598.612,906026.0354,1044004.938,1239277.325
C1=CC(=CC=C1CCCCC(=O)CCC2=CC=C(C=C2)O)O,Name,"1,7-bis(4-hydroxyphenyl)heptan-3-one",14608480,298.3768934,3,4.4442,0.431818182,0.315789474,0,1259809.009,1103908.213,977390.2898,1147896.613,1113866.948,1143187.183
COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC,Name,Eleutheroside E,71312557,742.7195839,12,-1.7084,0.346938776,0.647058824,0,376739.2428,422347.4433,360458.4385,416492.6663,446673.3388,476868.5118
CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO,Name,2-Arachidonoyl glycerol,5282280,378.546294,4,5.6149,0,0.608695652,0,367911.3347,475820.2625,509021.0295,451760.5629,531737.9813,574395.0423
CCCCCCCCCCOCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)C,Name,DGDG O-10:0_2:0,164375041,598.6785759,14,-0.0484,0.153846154,0.962962963,0,3849660.102,4645197.634,4518550.742,3270633.81,4924418.563,5539733.019
CCCCCC=CC=CC(=O)NCC(C)C,Name,"(2E,4E)-N-(2-methylpropyl)deca-2,4-dienamide",5318516,223.3549295,2,3.9581,0,0.642857143,0,489669.8931,543772.4643,634026.2925,523177.22,742904.0271,664519.1282
CC(C)(CCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,Name,Harringtonine,276389,531.5957606,8,1.7754,0.266666667,0.642857143,0,259277.0489,690994.2797,1508707.764,13782859.08,10597629.21,12300165.65
C1=CC=C(C(=C1)CCCCCCC(=O)O)N,Name,7-(2-aminophenyl)heptanoic acid,21656773,221.295954,3,3.0036,0.171428571,0.461538462,1,297705.3813,402795.8065,369049.8736,583399.8114,580581.7403,601361.5915
CN1CC2(CCC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)COC,Name,Benzoylhypacoitine,78358526,573.6756128,10,-0.4802,0.321428571,0.774193548,0,594845.0751,603808.6292,681141.6403,1562465.163,707832.8092,745648.7894
CN(C)CC1=CNC2=CC=CC=C21,Name,Gramine,6890,174.2426718,1,2.1971,0.333333333,0.272727273,0,7757877.193,333020.2461,339266.4303,516924.7742,491438.7933,481995.0123
,,,,,,,,,,1433394.513,2350333.314,2220656.628,8762484.604,8755576.576,3367281.21
COC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2)OC)OC)OC,Name,Tetrahydropapaverine,5418,343.4175597,1,3.3102,0.34,0.4,0,383162.7432,434605.1264,487614.6574,452417.5934,471972.1441,500348.1054
C1=CC(=CC=C1C(=O)NC2=NC=CN=C2)Cl,Name,N1-pyrazin-2-yl-4-chlorobenzamide,2799831,233.654073,4,1.517,0.583333333,0,0,351587.719,362678.4239,357279.2444,341391.0257,419136.7497,415699.749
CCNC1=NC(=NC(=N1)N)Cl,Name,Deisopropylatrazine,13878,173.6036591,5,1.2541,0.315789474,0.4,0,295812.0944,1261072.292,508005.747,1415821.231,20365126.86,14353601.04
,,,,,,,,,,1772731.04,1345245.256,1415678.202,1170059.075,1741702.35,1839391.65
CC(C)CCCCCCCCCCC(=O)OCC(CO)O,Name,"2,3-dihydroxypropyl 12-methyltridecanoate",10828227,302.4501156,4,4.4517,0,0.941176471,0,1358570.793,1117826.271,531900.7614,849869.4322,1281082.237,1076196.271
COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC,Name,Pimpinellin,4825,246.2159988,1,2.4402,0.464285714,0.153846154,0,768823.3251,7455338.469,5252979.659,16050380,7981747.246,6769916.385
C[N+](C)(C)CCCCC(C(=O)O)N,Name,"N,N,N-Trimethyllysine",159660,189.2755952,3,-1.0669,0,0.888888889,1,718815.8806,740962.4273,867608.2732,804170.2128,892852.5243,950891.0057
C1=CC=C(C=C1)CC(=O)C2=CC=C(C=C2)Cl,Name,1-(4-chlorophenyl)-2-phenylethan-1-one,233840,230.6899934,1,3.9334,0.518518519,0.071428571,0,1316106.349,1147821.685,901537.9447,610416.0462,524437.2026,1208457.182
CN(C)C=C1C(=O)N(C(=O)S1)C2=CC=CC=C2,Name,"5-[(dimethylamino)methylidene]-3-phenyl-1,3-thiazolane-2,4-dione",3522730,248.3024211,4,1.7474,0.379310345,0.166666667,0,588358.097,495064.4937,545871.4234,527436.2344,648466.9736,652609.3204
